2024-10-14 19:32:35,Type1,motorcycles
2024-10-14 19:32:41,Type1,motorcycles
2024-10-14 19:32:45,Type1,motorcycles
2024-10-14 19:32:48,Type1,motorcycles
2024-10-14 19:32:52,Type1,motorcycles
